Gene,Index
PMM2,9628
PMP2,9629
PMP22,9630
PMS1,9631
ATP7A,9632
PMS2P4,9633
RIPPLY3,9634
FXYD7,9635
FXYD6,9636
FXYD5,9637
P2RY13,9638
PMS2P5,9639
IL20RA,9640
GPR87,9641
C11orf24,9642
CDHR5,9643
PMS2P3,9644
ATP5PO,9645
MYO3A,9646
DUOX1,9647
RAB4B,9648
PELO,9649
SLCO1C1,9650
EXOSC9,9651
EXOSC10,9652
CNTN5,9653
CSNK1G1,9654
A4GALT,9655
PRRX1,9656
ACP5,9657
ATP7B,9658
BRWD1,9659
SLC37A1,9660
PCBP3,9661
PNLIP,9662
MIS18A,9663
PNLIPRP1,9664
PNLIPRP2,9665
PNMT,9666
SETD4,9667
RIPK4,9668
GSAP,9669
POLE3,9670
PNN,9671
GPR88,9672
UBL3,9673
MRPL39,9674
C21orf91,9675
DCUN1D1,9676
NANS,9677
PODXL,9678
CYCS,9679
KCNK10,9680
TREM2,9681
TREM1,9682
POLA1,9683
SNTG2,9684
POLB,9685
POLD1,9686
POLD2,9687
POLE,9688
POLE2,9689
POLG,9690
POLH,9691
POLR2A,9692
POLR2B,9693
POLR2C,9694
GPR173,9695
GPR85,9696
POLR2D,9697
GDAP1,9698
POLR2E,9699
DPM3,9700
SOX18,9701
UNC93A,9702
POLR2F,9703
POLR2G,9704
CYTL1,9705
WNT4,9706
HAO1,9707
POLR2H,9708
POLR2I,9709
TERF2IP,9710
POLR2J,9711
POLR2K,9712
SLC38A2,9713
POLR2L,9714
NLGN3,9715
POLRMT,9716
POMC,9717
DNAJC10,9718
YIPF1,9719
GAR1,9720
SSH1,9721
SH3TC1,9722
GFOD1,9723
PON1,9724
SASH3,9725
KCTD5,9726
PON2,9727
RIN2,9728
ATAD2B,9729
FBXO42,9730
TAF7L,9731
PRR13,9732
PON3,9733
CCSER2,9734
RETREG1,9735
ETAA1,9736
SPIN2A,9737
MIOS,9738
ZFAND6,9739
POR,9740
ARMCX6,9741
MIEF1,9742
TOLLIP,9743
KRT20,9744
NLE1,9745
RNF216,9746
PLEKHA5,9747
PIMREG,9748
CHPF2,9749
TRMT13,9750
DGCR8,9751
POU1F1,9752
UGT2B28,9753
OTULINL,9754
C11orf71,9755
PRMT7,9756
SMOX,9757
TMCO1,9758
ATR,9759
POU2AF1,9760
RBM47,9761
ZDHHC13,9762
CPVL,9763
DHX29,9764
ADAMTSL4,9765
RHOF,9766
POU2F1,9767
EXOSC4,9768
DDX4,9769
MTRF1L,9770
PUS7,9771
APBB1IP,9772
POU2F2,9773
CCDC93,9774
WDR44,9775
ASNSD1,9776
POU3F1,9777
MIER2,9778
USP53,9779
CCHCR1,9780
SHLD2,9781
ROBO4,9782
NDUFB11,9783
POU3F2,9784
FAM193B,9785
DDIT4,9786
RC3H2,9787
CRCT1,9788
MTMR12,9789
RNF186,9790
SDK2,9791
POU3F3,9792
NECAB2,9793
MAGEL2,9794
GNL3L,9795
DDX49,9796
ING3,9797
SPATA6,9798
POU3F4,9799
EPB41L4B,9800
POU4F1,9801
POU4F2,9802
SCAND2P,9803
EGLN1,9804
GNB1L,9805
LZTFL1,9806
MXRA8,9807
POU4F3,9808
L1TD1,9809
ATRX,9810
DDX56,9811
CCNJ,9812
POU5F1B,9813
VSIG10,9814
ARL15,9815
PAF1,9816
HES2,9817
MINDY2,9818
POU6F1,9819
PPA1,9820
PPARA,9821
TBC1D13,9822
WDR74,9823
TMEM106B,9824
RSBN1,9825
PPARD,9826
LRRN3,9827
GTPBP2,9828
CROT,9829
PPARG,9830
ZNHIT6,9831
P4HTM,9832
MANSC1,9833
MED1,9834
KIF1A,9835
PPEF2,9836
RRN3,9837
PDP1,9838
GPN2,9839
PPAT,9840
CNGB3,9841
RBFOX1,9842
SLC6A20,9843
BTN2A3P,9844
OTUD4,9845
PPBP,9846
TMED9,9847
SLC35F2,9848
MPHOSPH8,9849
FEV,9850
XAF1,9851
LEPROT,9852
PPEF1,9853
FNDC8,9854
KLHDC4,9855
CTSA,9856
GRAMD1C,9857
TRIM44,9858
BTG4,9859
HYDIN,9860
DIRAS2,9861
CFAP46,9862
RNF111,9863
PPIA,9864
NSMCE4A,9865
ALKBH4,9866
BORCS6,9867
DNAJB12,9868
PPIB,9869
KCTD9,9870
TRPM4,9871
BNC2,9872
MED18,9873
DCHS2,9874
MBTD1,9875
PPIC,9876
KLHL24,9877
HAUS6,9878
TRIT1,9879
CNNM2,9880
AHI1,9881
ZNF586,9882
DYM,9883
SAMD9,9884
PPID,9885
GIPC2,9886
ZNF562,9887
AFTPH,9888
KLHL28,9889
QPCTL,9890
GATAD2A,9891
ZNF280D,9892
ZCCHC10,9893
NDE1,9894
ERCC6L,9895
CDHR2,9896
GIN1,9897
NXPE4,9898
BCAS3,9899
ASPN,9900
NUP62CL,9901
BEST2,9902
VPS13C,9903
GDAP2,9904
BSPRY,9905
WBP1L,9906
LRRC49,9907
APTX,9908
MFSD6,9909
SYTL2,9910
ESRP1,9911
SIDT1,9912
ARHGEF38,9913
DEF8,9914
FBXL12,9915
ANKRD49,9916
PAQR5,9917
WDR55,9918
FAM83E,9919
TENT5C,9920
GON4L,9921
GDPD2,9922
PGPEP1,9923
ELP6,9924
MS4A12,9925
SNRK,9926
CC2D1A,9927
TOR4A,9928
GPATCH4,9929
PPP1R14D,9930
TMEM214,9931
TMEM104,9932
EPS8L1,9933
QRICH1,9934
PIGG,9935
PALMD,9936
FNBP1L,9937
CNTLN,9938
DCAF16,9939
ZCCHC2,9940
DPP8,9941
ST7L,9942
BCOR,9943
TEX10,9944
ANKHD1,9945
CWC25,9946
RETSAT,9947
TBC1D8B,9948
PLPPR1,9949
INO80D,9950
NCAPG2,9951
MTMR10,9952
RNF43,9953
CASZ1,9954
ELOVL2,9955
AUH,9956
LAX1,9957
CDKAL1,9958
TTC19,9959
MKS1,9960
NSD3,9961
CYP2W1,9962
TASOR2,9963
SPDL1,9964
SEMA4C,9965
FOCAD,9966
YTHDF1,9967
TMEM260,9968
CMTM6,9969
DNAAF5,9970
DUS2,9971
RASIP1,9972
ZSCAN32,9973
CHCHD3,9974
IMPAD1,9975
TMEM161A,9976
PPL,9977
HAUS4,9978
EXD3,9979
KANSL2,9980
SOHLH2,9981
SARS2,9982
COMMD4,9983
PPM1A,9984
RNF125,9985
ABITRAM,9986
DNAJC28,9987
SLC41A3,9988
MRPL16,9989
PPM1B,9990
COMMD8,9991
TRNAU1AP,9992
ODR4,9993
FAM120C,9994
C1orf109,9995
PARP16,9996
TXNL4B,9997
TMEM160,9998
ODAM,9999
PPM1G,10000
GEMIN8,10001
SSH3,10002
TIPIN,10003
UCKL1,10004
C1orf56,10005
CT55,10006
TMEM70,10007
HPF1,10008
TTC12,10009
BANP,10010
TMEM132A,10011
INTS11,10012
THG1L,10013
C20orf27,10014
SLC25A38,10015
SLC35F6,10016
PLAAT2,10017
PPOX,10018
C2orf42,10019
NMRK1,10020
CLN6,10021
HCFC1R1,10022
ULK4,10023
CZIB,10024
ACSM5,10025
ZNF770,10026
PPP1CA,10027
C1orf159,10028
ZSCAN2,10029
GID8,10030
OXSM,10031
TESC,10032
AURKAIP1,10033
AUP1,10034
PPP1CB,10035
TUG1,10036
TTC22,10037
TMCO3,10038
PAK1IP1,10039
RMND1,10040
TRMT61B,10041
FAM118A,10042
HERC6,10043
PPP1CC,10044
PARPBP,10045
PIH1D1,10046
PPP2R3C,10047
MCUB,10048
STX17,10049
PRPF39,10050
ANKRD40CL,10051
PPP1R1A,10052
TTC38,10053
PID1,10054
PHIP,10055
BANK1,10056
TMEM255A,10057
HEATR3,10058
C17orf80,10059
FBXO34,10060
USP47,10061
SLC35A5,10062
FKBP14,10063
MOCOS,10064
NOL8,10065
CCDC40,10066
PTCD3,10067
CDCA4,10068
TRMT12,10069
PPP1R2,10070
EPN3,10071
PLEKHB2,10072
VPS37C,10073
REX1BD,10074
NRDE2,10075
MRPL20,10076
ATG16L1,10077
ZWILCH,10078
CRYBG2,10079
PPP1R3A,10080
SUSD4,10081
WIPI1,10082
ZCWPW1,10083
SPATA6L,10084
SLC52A1,10085
PDPR,10086
ENOX1,10087
TMEM248,10088
PPP1R3C,10089
DET1,10090
C9orf40,10091
RNF31,10092
LRRC37A4P,10093
OXR1,10094
TMEM45A,10095
FEZF2,10096
TAPBPL,10097
IFT57,10098
ARGLU1,10099
KIF26B,10100
SOBP,10101
RADX,10102
CCDC186,10103
SLC38A4,10104
MED9,10105
TMEM51,10106
WDYHV1,10107
GPATCH1,10108
SAMD4B,10109
EBLN2,10110
AVP,10111
PPP1R7,10112
WDR70,10113
DMAC2,10114
ATG2B,10115
RALGPS2,10116
GPATCH2,10117
SLFN12,10118
ANO1,10119
BSDC1,10120
AGGF1,10121
PPP1R8,10122
MAGOHB,10123
PLEKHJ1,10124
WDR60,10125
XKR8,10126
ARHGAP17,10127
TMEM39B,10128
SLC6A15,10129
CRTAC1,10130
PRPF38B,10131
FANCL,10132
PIWIL2,10133
CEP192,10134
HEATR1,10135
TRIM68,10136
ANO10,10137
ARMC4,10138
RBM28,10139
SRBD1,10140
WRAP53,10141
FAM90A1,10142
ANKZF1,10143
PPP1R10,10144
ELP3,10145
HAUS2,10146
CDCA8,10147
LRRC8D,10148
THAP1,10149
ZDHHC4,10150
RBM23,10151
UBR7,10152
MTPAP,10153
PPP2CA,10154
TMEM38B,10155
DALRD3,10156
SDAD1,10157
ARMC1,10158
DARS2,10159
RFWD3,10160
PPP2CB,10161
ARHGEF10L,10162
TMEM33,10163
PNPO,10164
SHQ1,10165
CEP55,10166
CENPQ,10167
MSL2,10168
MRPS18A,10169
TBCCD1,10170
DNAAF2,10171
MRPS10,10172
KLHL11,10173
SEC61A2,10174
RMDN3,10175
MRM3,10176
FAIM,10177
PPP2R1A,10178
LINS1,10179
SMG8,10180
RNF220,10181
RIF1,10182
DZANK1,10183
SLC25A36,10184
VPS13D,10185
RIC8B,10186
PPP2R1B,10187
NUDT11,10188
NADSYN1,10189
DNAJC17,10190
PBRM1,10191
EVA1B,10192
CCDC198,10193
RESF1,10194
RPRD1A,10195
APPL2,10196
FAM86C1,10197
AVPR1A,10198
PPP2R2A,10199
PLEKHG6,10200
MAP1S,10201
LGI2,10202
GOLPH3L,10203
ZNF532,10204
SBNO1,10205
ARL8B,10206
DCUN1D2,10207
SETD5,10208
PPP2R2B,10209
ATAD3A,10210
DPPA4,10211
BBS7,10212
RCBTB1,10213
P3H2,10214
FANCI,10215
NKAPD1,10216
TMLHE,10217
EXD2,10218
MACO1,10219
KLHDC8A,10220
LRRC20,10221
TRIM62,10222
ETNK2,10223
RAVER2,10224
NAT10,10225
LRRC1,10226
PNMA8A,10227
PANK4,10228
PPP2R3A,10229
MOB1A,10230
SMU1,10231
UBA6,10232
VRTN,10233
SLC38A7,10234
OGFOD1,10235
PTPA,10236
STEAP3,10237
KIRREL1,10238
SLC47A1,10239
UQCC1,10240
CCDC25,10241
NEIL3,10242
YY1AP1,10243
PPP2R5A,10244
PCMTD2,10245
ASXL2,10246
TYW1,10247
TMEM39A,10248
WDR41,10249
ADI1,10250
MRGBP,10251
THNSL2,10252
CASC1,10253
PPP2R5B,10254
TMEM143,10255
MAP11,10256
TMEM19,10257
PRR34,10258
ECHDC2,10259
PSPC1,10260
PPP2R5C,10261
NUDT15,10262
IMP3,10263
TMEM100,10264
PHF10,10265
VPS53,10266
FGGY,10267
QRSL1,10268
ZNF654,10269
PPP2R5D,10270
CWF19L1,10271
TMEM140,10272
LRRC36,10273
MCOLN3,10274
UBE2W,10275
RBM41,10276
C4orf19,10277
TMEM40,10278
RHOT1,10279
ATXN7L3B,10280
ACOXL,10281
PPP2R5E,10282
BRF2,10283
PPP6R3,10284
UEVLD,10285
FBXW7,10286
KLHL26,10287
TBC1D19,10288
CCDC91,10289
RNF121,10290
BRIX1,10291
AVPR1B,10292
PPP3CA,10293
OLAH,10294
GIMAP4,10295
SPTLC3,10296
DDX19A,10297
PPP4C,10298
ZNF444,10299
PEF1,10300
RFK,10301
CPPED1,10302
TMEM144,10303
SLC29A3,10304
RSAD1,10305
AP5S1,10306
TMA16,10307
PPP3CB,10308
MIS18BP1,10309
TMEM74B,10310
C5orf22,10311
LARP6,10312
ABCF3,10313
UFSP2,10314
AGPAT5,10315
LIN7C,10316
RNLS,10317
MNS1,10318
PPP3CC,10319
DRAM1,10320
SYNJ2BP,10321
SLC39A9,10322
NIPSNAP3B,10323
FBXL8,10324
WDR33,10325
PPP3R1,10326
GIMAP5,10327
LSG1,10328
SLC35C1,10329
PLCXD1,10330
TCP11L1,10331
ABHD10,10332
STK32B,10333
LAPTM4B,10334
HJURP,10335
TBC1D2,10336
STYK1,10337
PPP5C,10338
PI4K2A,10339
IMPACT,10340
TMEM176A,10341
LGR4,10342
PIDD1,10343
PPP6C,10344
TMCO6,10345
LRRC59,10346
PPT1,10347
MEG3,10348
MCM10,10349
PPY,10350
AVPR2,10351
PRB1,10352
NCBP3,10353
ZNF331,10354
SIRPG,10355
GPALPP1,10356
YOD1,10357
AP1AR,10358
PRB3,10359
PRB4,10360
CAMK2N1,10361
CSGALNACT2,10362
PRCC,10363
DNAJA4,10364
PRCP,10365
NDUFAF7,10366
PARL,10367
PRELP,10368
PREP,10369
ETNK1,10370
CHST12,10371
TRPV6,10372
NOP10,10373
GPRC5D,10374
SLC35E3,10375
BATF3,10376
PRF1,10377
DDX43,10378
SAGE1,10379
SMPD3,10380
ASIC4,10381
SRGN,10382
ELAC1,10383
TRIM36,10384
DHTKD1,10385
PRG2,10386
SLC30A10,10387
MAML3,10388
KCNQ1DN,10389
IL17RB,10390
RBM38,10391
KLK15,10392
ENOSF1,10393
PLXNA3,10394
HAUS7,10395
ZNF821,10396
DNAH3,10397
GALNT10,10398
PRIM1,10399
CDV3,10400
STAB2,10401
NAGK,10402
SUPT20H,10403
PRIM2,10404
CHRNA9,10405
UBE2Q1,10406
BMP2K,10407
VEZT,10408
GOLGA2P5,10409
ZCCHC8,10410
DDX60,10411
CDKN2AIP,10412
TENT5A,10413
CARMIL1,10414
PPP1R9A,10415
ANKRD10,10416
VPS50,10417
OTUB1,10418
FERMT1,10419
MTMR8,10420
KIF16B,10421
PRR5,10422
ASAP3,10423
TASP1,10424
DOCK10,10425
PRKAA1,10426
STAP2,10427
TRMT1,10428
TTC27,10429
THUMPD1,10430
POMGNT1,10431
ZDHHC7,10432
AMBRA1,10433
ZNF407,10434
PRKAA2,10435
SLC39A4,10436
LRRC40,10437
TBC1D22B,10438
KRBOX4,10439
DEPDC1,10440
CHD7,10441
SYBU,10442
PRKAB1,10443
FLVCR2,10444
BTBD2,10445
OSGEP,10446
RAB20,10447
PRKAB2,10448
PIGV,10449
NHP2,10450
SLC48A1,10451
BCAS4,10452
TMEM127,10453
NLRP2,10454
INTS8,10455
ZNF692,10456
RNF126,10457
PRKACA,10458
PRPF40A,10459
DDX27,10460
HIF1AN,10461
ZNF446,10462
CDC37L1,10463
URGCP,10464
NPLOC4,10465
DENND4C,10466
GPATCH2L,10467
MFN1,10468
PRKACB,10469
PEX26,10470
PPP4R3A,10471
LIMS2,10472
PRKACG,10473
RUFY2,10474
SCYL2,10475
KANSL3,10476
RABL6,10477
MREG,10478
TRMU,10479
YEATS2,10480
PKIA,10481
PACS1,10482
FRMD4A,10483
LUC7L,10484
KDM4D,10485
NSUN5,10486
RBM22,10487
VAC14,10488
IARS2,10489
MAP7D1,10490
ARHGEF40,10491
YJU2,10492
POLR3B,10493
CCDC88A,10494
IPO9,10495
NDC1,10496
NECAP2,10497
KBTBD4,10498
PRKAG1,10499
FAR2,10500
ZNF334,10501
TENM3,10502
DOK4,10503
LMBR1L,10504
WDR11,10505
POLR3E,10506
SLF2,10507
TSR1,10508
IQCC,10509
CEP72,10510
ASF1B,10511
INTS13,10512
BTBD7,10513
ATF7IP,10514
PRKAR1A,10515
FAM222B,10516
C1orf112,10517
HHAT,10518
ZFP64,10519
DNAJC11,10520
VPS35,10521
ARFGAP1,10522
NAXD,10523
ENAH,10524
EDEM2,10525
PARVA,10526
CHFR,10527
COA1,10528
AP5M1,10529
NUP133,10530
CNDP2,10531
PRKAR1B,10532
AGK,10533
TMEM184C,10534
OGDHL,10535
TMEM30A,10536
CDK5RAP2,10537
INTS9,10538
UGGT2,10539
RCOR3,10540
WDR12,10541
PRKAR2A,10542
DHX32,10543
TTC17,10544
ZNF701,10545
EXOC1,10546
IFT122,10547
INAVA,10548
NGLY1,10549
ZNF83,10550
PRKAR2B,10551
EXOC2,10552
PRR11,10553
TDP1,10554
SAYSD1,10555
MBD5,10556
ZNF839,10557
CFAP44,10558
PRKCA,10559
RIOK2,10560
MCTP2,10561
FGD6,10562
ZNF415,10563
TXLNG,10564
LMBRD1,10565
PRKCB,10566
CSGALNACT1,10567
LRIF1,10568
MINDY1,10569
PCID2,10570
MBNL3,10571
METTL2B,10572
CACNA2D3,10573
AXL,10574
PRKCD,10575
SCN3B,10576
IL26,10577
DCP1A,10578
ADAP2,10579
LRP2BP,10580
HR,10581
PRKCE,10582
FOXJ2,10583
ADCY10,10584
SPATA7,10585
UTP6,10586
TSNAXIP1,10587
DOK5,10588
KDM3A,10589
RNF130,10590
PRKCG,10591
ALLC,10592
VPS11,10593
PECR,10594
DCAF6,10595
PRKCH,10596
GLT8D1,10597
EMC3,10598
CAND1,10599
UBAP2,10600
CENPJ,10601
EAPP,10602
CENPN,10603
PRKCI,10604
EAF2,10605
WWC3,10606
ARHGAP15,10607
PPP2R2D,10608
CISD1,10609
PLGRKT,10610
PKN1,10611
USE1,10612
TEX2,10613
IDI2-AS1,10614
ZC3H15,10615
ACOT13,10616
TMEM165,10617
BEX1,10618
PKN2,10619
ACTR10,10620
ECHDC1,10621
TMEM126B,10622
SLC22A11,10623
PRKD1,10624
ASH1L,10625
PBK,10626
GSDMB,10627
PRKCQ,10628
WSB2,10629
LMO3,10630
ZKSCAN7,10631
PRKCSH,10632
GPRC5C,10633
LENEP,10634
MYNN,10635
ZNF395,10636
UNC45A,10637
PRKCZ,10638
ZNF302,10639
RNF114,10640
ZC4H2,10641
CMAS,10642
ANGPTL8,10643
BIN3,10644
PRKDC,10645
APOBR,10646
ERBIN,10647
LANCL2,10648
NXT2,10649
PRKG1,10650
NKRF,10651
INKA2,10652
PRKG2,10653
MYO5C,10654
APOM,10655
MAPK1,10656
MAPK3,10657
ZMAT5,10658
LIN37,10659
KLHL9,10660
MAPK4,10661
AJAP1,10662
NSFL1C,10663
RAB5IF,10664
MAPK6,10665
GNG12,10666
SLC25A40,10667
BCAP29,10668
SLC50A1,10669
KLHL7,10670
MAPK7,10671
MAPK8,10672
ACRV1,10673
MAPK11,10674
NXF3,10675
NXF2,10676
MYDGF,10677
SMG9,10678
MAPK9,10679
MAPK10,10680
MAPK13,10681
BARX1,10682
PDGFC,10683
MAP2K1,10684
MAP2K2,10685
MAP2K3,10686
UBFD1,10687
KLHL4,10688
MAP2K5,10689
MAP2K6,10690
MAP2K7,10691
EIF2AK2,10692
PCDHGB6,10693
PCDHGB5,10694
PCDHGA10,10695
PCDHGA9,10696
DNAJC3,10697
PCDHGA3,10698
PCDHGA1,10699
THAP12,10700
PCDHB13,10701
PCDHB12,10702
PCDHB11,10703
PCDHB8,10704
PRKX,10705
PCDHB6,10706
PCDHB3,10707
PCDHA10,10708
PCDHA6,10709
PCDHA5,10710
PCDHA3,10711
PCDHA2,10712
TEX15,10713
TEX14,10714
TEX13B,10715
TEX13A,10716
TEX12,10717
TEX11,10718
PRKY,10719
RNF17,10720
TDRD1,10721
PRL,10722
DNAH7,10723
ANKH,10724
PRLR,10725
MOSPD1,10726
PRM1,10727
PRM2,10728
PRNP,10729
PSPN,10730
PROC,10731
ZNF253,10732
BTNL2,10733
C21orf62,10734
PRODH,10735
YLPM1,10736
CRTAM,10737
TMX4,10738
MEPCE,10739
CTNNBL1,10740
PROP1,10741
C8orf44,10742
KYAT3,10743
IRGC,10744
PROS1,10745
WDR45B,10746
BEX4,10747
GKN1,10748
PARD3,10749
PROX1,10750
AZGP1,10751
PRPH,10752
IL36G,10753
SLC7A10,10754
TRPV5,10755
PRPS1,10756
ANKRD7,10757
METTL3,10758
PRPS2,10759
PRMT8,10760
PPAN,10761
CABP5,10762
PRPSAP1,10763
PRPSAP2,10764
PRRG1,10765
PRRG2,10766
LGMN,10767
PRSS1,10768
PRSS3,10769
CTPS2,10770
RPRM,10771
EIF4ENIF1,10772
MASP1,10773
RELN,10774
KLK7,10775
TMPRSS15,10776
PRSS8,10777
DNAJC12,10778
KLK6,10779
HTRA1,10780
MMP26,10781
CHST7,10782
KLK10,10783
PRTN3,10784
AZU1,10785
PSAP,10786
CYP26B1,10787
ERO1B,10788
SLC2A9,10789
DIABLO,10790
PSD,10791
INPP5E,10792
PSEN1,10793
PSEN2,10794
BCCIP,10795
EIF5A2,10796
TMPRSS4,10797
CLDND1,10798
TWNK,10799
NPDC1,10800
OR2S2,10801
KCNK13,10802
KCNK12,10803
MUC13,10804
AKIP1,10805
C11orf16,10806
TMEM9B,10807
NRIP3,10808
ASCL3,10809
SAR1A,10810
CFAP298,10811
PSG1,10812
B2M,10813
PSG2,10814
PSG3,10815
PSG4,10816
RETN,10817
PSG5,10818
SLC2A4RG,10819
PSG6,10820
PSG7,10821
PSG9,10822
PSG11,10823
PSKH1,10824
PSMA1,10825
ZC3HAV1,10826
PSMA2,10827
SLAMF8,10828
GPR137,10829
PSMA3,10830
SPHK2,10831
PSMA4,10832
EMC7,10833
PSMA5,10834
PSMA6,10835
PSMA7,10836
CDC42SE1,10837
UGGT1,10838
KCMF1,10839
TM9SF3,10840
PSMB1,10841
MDM1,10842
LGALS14,10843
TCIM,10844
UBQLN4,10845
AGPAT3,10846
AGPAT4,10847
WRNIP1,10848
BDH2,10849
ANKS1B,10850
PSMB2,10851
NDUFA4L2,10852
PNO1,10853
PAPOLB,10854
SH3GLB2,10855
C15orf39,10856
THAP10,10857
PSMB3,10858
STARD7,10859
MAP3K7CL,10860
IFT46,10861
C1GALT1,10862
OTOR,10863
EXOSC5,10864
C2orf83,10865
PSMB4,10866
SEMA3G,10867
MCCC1,10868
PAK6,10869
LXN,10870
NCLN,10871
FEM1C,10872
PSMB5,10873
CA10,10874
SMCO4,10875
CCDC177,10876
PMEPA1,10877
ARNTL2,10878
PSMB6,10879
DUSP22,10880
HMCES,10881
CMC2,10882
ENY2,10883
OLFML3,10884
MRPS22,10885
EMSY,10886
MFF,10887
SDR39U1,10888
XAB2,10889
PSMB7,10890
SMYD2,10891
C5orf15,10892
NT5M,10893
NIT2,10894
MEPE,10895
OTUD7B,10896
PSMB8,10897
PARP6,10898
C14orf132,10899
RPL23AP32,10900
PYY,10901
PRDM8,10902
PRDM9,10903
PSMB9,10904
PRDM10,10905
PRDM11,10906
POGLUT1,10907
PSMG2,10908
ADPRM,10909
DTWD1,10910
BBX,10911
PSMB10,10912
KIF15,10913
TOMM22,10914
CHPT1,10915
TULP4,10916
SLC12A9,10917
COQ8A,10918
CTNNBIP1,10919
ADAMTS9,10920
BAAT,10921
PSMC1,10922
SDHAF3,10923
CCDC47,10924
ACKR3,10925
PSMC2,10926
AKR1B10,10927
COQ9,10928
CCNL1,10929
CIAPIN1,10930
PSMC3,10931
VPS35L,10932
SLC17A7,10933
RSRP1,10934
ANKMY2,10935
RARS2,10936
PSMC4,10937
TWSG1,10938
PLSCR2,10939
PLSCR3,10940
PSMC5,10941
UTP3,10942
CHRNA10,10943
PSMC6,10944
PCBP4,10945
DDX24,10946
PSMD1,10947
PSMD2,10948
KNL1,10949
SLC17A6,10950
PLSCR4,10951
ENTPD7,10952
PSMD3,10953
CASS4,10954
PCNP,10955
RPGRIP1,10956
PARP11,10957
AVEN,10958
BACH1,10959
PSMD4,10960
ANO2,10961
C12orf4,10962
TIGAR,10963
PNPLA2,10964
CYSLTR2,10965
PDSS2,10966
REXO4,10967
PSMD5,10968
PLAAT1,10969
RAB25,10970
TRPC7,10971
PGLYRP4,10972
ZNF695,10973
INTS12,10974
CAMK1D,10975
EPPIN,10976
NUP107,10977
CD248,10978
PLXDC1,10979
CD177,10980
RHBG,10981
LYRM4,10982
PSMD7,10983
ATP13A1,10984
CHMP1B,10985
MAN1C1,10986
APMAP,10987
PSMD8,10988
RNPEPL1,10989
RTN4,10990
PAK5,10991
TMEM159,10992
SCYL3,10993
RALGAPB,10994
LYRM1,10995
PSMD9,10996
SMIM8,10997
LYZL6,10998
SLURP1,10999
SMURF1,11000
PHTF2,11001
JPH2,11002
PSMD10,11003
PELI2,11004
PELI1,11005
GJC2,11006
PSMD11,11007
DOLPP1,11008
CAMK1G,11009
CORO1B,11010
ZMIZ1,11011
PSMD12,11012
ACTR3B,11013
NIPAL3,11014
THOC2,11015
ADAMTSL3,11016
PSMD13,11017
MCOLN1,11018
ATP10A,11019
ATP8B2,11020
BAD,11021
PSME1,11022
ATP10D,11023
ZNF248,11024
PSME2,11025
ADGRG6,11026
TP73-AS1,11027
SPRYD7,11028
CEMIP,11029
THAP11,11030
PPP4R3B,11031
LYRM2,11032
SMAGP,11033
PSPH,11034
PTAFR,11035
PTBP1,11036
PTCH1,11037
PTEN,11038
SLC4A10,11039
PTGDR,11040
BAG1,11041
PTGDS,11042
PTGER1,11043
PTGER2,11044
PBXIP1,11045
PTGER3,11046
CBX8,11047
RCN3,11048
ZNF286A,11049
ZNF287,11050
SENP7,11051
JPH3,11052
PTGER4,11053
ZNF304,11054
TTYH1,11055
GJD2,11056
PTGFR,11057
AICDA,11058
MRS2,11059
PTGIR,11060
CLK4,11061
PTGIS,11062
S100A14,11063
RAB22A,11064
CYP20A1,11065
SPC25,11066
ABHD6,11067
LRTM1,11068
PTH,11069
C3orf14,11070
WDR18,11071
SLC24A3,11072
PTGS1,11073
PTGS2,11074
PTHLH,11075
NDRG3,11076
NDRG2,11077
PTH1R,11078
PTH2R,11079
PPM1H,11080
SCAF4,11081
SLC12A5,11082
PTK2,11083
LRRC47,11084
CNOT6,11085
ZNF512B,11086
GRAMD1B,11087
HEG1,11088
MRTFB,11089
KIDINS220,11090
ADGRB1,11091
NLGN4X,11092
MAVS,11093
MTUS1,11094
CASKIN2,11095
SERINC1,11096
NYNRIN,11097
PTK6,11098
KIAA1324,11099
ALPK3,11100
PTK7,11101
TAOK1,11102
MICAL3,11103
SEMA6A,11104
STAMBPL1,11105
TWF1,11106
PTMA,11107
TRMT5,11108
DOCK6,11109
ZNF471,11110
KIF17,11111
FAM135A,11112
SYT13,11113
MRTFA,11114
BEGAIN,11115
BAHCC1,11116
WDR48,11117
ADGRB2,11118
USP36,11119
TRMT9B,11120
JCAD,11121
RANBP10,11122
FAM234B,11123
ZNF492,11124
KLHL1,11125
PTMS,11126
EP400,11127
PTN,11128
MYH7B,11129
POGK,11130
CALCOCO1,11131
USP29,11132
PLEKHA4,11133
RDH14,11134
EPB41L5,11135
QSOX1,11136
CHD8,11137
SHTN1,11138
ADGRB3,11139
PTPN1,11140
DENND1A,11141
MEAK7,11142
PTPN2,11143
KIAA1614,11144
ZNF529,11145
SEMA4G,11146
PRX,11147
PPP4R4,11148
GPR107,11149
WDR19,11150
SPTBN4,11151
GBA3,11152
PTPN3,11153
PTPN4,11154
SCUBE2,11155
TRIB3,11156
ANKRA2,11157
PTPN6,11158
PTPN7,11159
MARK4,11160
SUGP1,11161
BRINP2,11162
GATAD1,11163
RAB40C,11164
BAK1,11165
PTPN9,11166
POLD4,11167
CCAR2,11168
PTPN11,11169
HAMP,11170
G6PC2,11171
LSM2,11172
PTPN12,11173
CCNB1IP1,11174
CCDC181,11175
SLAMF7,11176
HMHB1,11177
RAP2C,11178
C6orf47,11179
CATSPERG,11180
PTPN13,11181
